group,index,expected,actual,diff
290,7,73.32,73.5023,0.182312
291,0,-131.449,-132.233,0.78421
291,1,-18.1641,-18.085,0.0791473
291,2,-47.947,-47.9946,0.0475464
291,3,36.3101,36.1557,0.154419
291,4,-32.8826,-32.9833,0.100662
291,5,4.95755,4.9698,0.0122528
291,6,98.8964,99.1504,0.254059
291,7,-38.7482,-38.804,0.0558167
292,0,-67.375,-67.7328,0.357773
292,1,-136.789,-136.806,0.0162506
292,2,68.2134,68.3148,0.10144
292,3,-113.033,-113.05,0.0164337
292,4,48.125,48.1147,0.0102844
292,5,16.0515,16.1347,0.0831604
292,6,-23.79,-23.872,0.0819397
292,7,36.3682,36.3058,0.062439
293,0,-95.396,-95.7745,0.37854
293,1,45.2149,45.1627,0.0521698
293,2,-38.0077,-37.9977,0.00996399
293,3,-216.659,-216.609,0.0498199
293,4,-152.59,-152.504,0.0859985
293,5,3.59142,3.70663,0.115219
293,6,31.9625,31.8982,0.0642853
293,7,-22.8561,-22.7855,0.0706635
294,0,112.056,112.864,0.808411
294,1,57.2664,57.3321,0.0656891
294,2,-84.7765,-85.0877,0.311203
294,3,4.3087,4.35658,0.0478821
294,4,134.735,134.977,0.241852
294,5,-34.8581,-34.9829,0.124786
294,6,23.5743,23.6885,0.114243
294,7,45.58,45.654,0.0740051
295,0,-49.1856,-49.4483,0.262787
295,1,39.8557,39.755,0.100647
295,2,-44.9786,-44.9769,0.00169373
295,3,30.9377,30.9606,0.0228729
295,4,-47.919,-47.8979,0.0210876
295,5,32.0757,32.0161,0.0596313
295,6,119.949,120.248,0.299622
295,7,180.736,180.725,0.0114288
296,0,-70.5,-71.2659,0.76593
296,1,71.8341,72.1615,0.327484
296,2,25.3331,25.5202,0.187088
296,3,174.933,175.906,0.972748
296,4,-162,-162.86,0.860229
296,5,62.8163,62.9846,0.168274
296,6,6.28378,6.31374,0.029953
296,7,91.7344,92.1914,0.45697
297,0,25.6739,25.8812,0.207306
297,1,19.7784,19.7105,0.0678406
297,2,-35.263,-35.3814,0.118393
297,3,-116.188,-116.203,0.0157471
297,4,-7.60199,-7.57851,0.0234833
297,5,-6.42174,-6.32132,0.100418
297,6,3.4939,3.59891,0.105011
297,7,41.8353,41.9009,0.0655823
298,0,34.1901,34.3312,0.141129
298,1,-97.4472,-97.5338,0.0865631
298,2,32.9868,33.0173,0.0304871
298,3,-17.7104,-17.8086,0.0982666
298,4,14.7418,14.8028,0.0610046
298,5,-42.7539,-42.8247,0.070755
298,6,-104.457,-104.851,0.394302
298,7,-14.7687,-14.9364,0.167679
299,0,88.7041,89.2247,0.520615
299,1,115.384,115.424,0.0400543
299,2,23.2772,23.3235,0.0463104
299,3,-30.8307,-30.6877,0.142944
299,4,-49.6249,-49.6614,0.0364532
299,5,93.2116,93.2128,0.00115967
299,6,11.4449,11.4801,0.0351715
299,7,-58.5149,-58.4822,0.0327454
300,0,34.25,34.4319,0.18187
300,1,28.6792,28.6306,0.0485992
300,2,-45.6226,-45.7596,0.136993
300,3,29.0301,29.0076,0.0225067
300,4,41.25,41.2412,0.00881958
300,5,-16.2765,-16.3252,0.0487366
300,6,-97.7303,-97.8686,0.138321
300,7,79.2801,79.2717,0.00834656
301,0,36.9791,37.1472,0.168091
301,1,100.807,100.781,0.0256805
301,2,41.6038,41.6426,0.0388489
301,3,95.0894,95.1596,0.0702057
301,4,-71.8927,-71.8376,0.0551453
301,5,5.44803,5.3544,0.0936279
301,6,10.4807,10.5074,0.0266113
301,7,-103.144,-103.053,0.0906219
302,0,-173.544,-174.821,1.27628
302,1,87.73,88.0541,0.324127
302,2,-41.207,-41.3726,0.165558
302,3,-13.6948,-13.6852,0.0096283
302,4,59.1079,59.1994,0.0914764
302,5,-57.2932,-57.3149,0.0217896
302,6,5.7632,5.87285,0.10965
302,7,-152.406,-152.576,0.170334
303,0,-103.19,-103.755,0.565567
303,1,0.713135,0.676865,0.0362701
303,2,77.4403,77.4568,0.016449
303,3,7.45006,7.33856,0.111496
303,4,-7.67406,-7.64616,0.0278931
303,5,-37.4795,-37.5144,0.0348816
303,6,-119.502,-119.751,0.249283
303,7,6.10425,6.17488,0.0706329
304,0,-19.875,-20.0909,0.215927
304,1,60.8737,61.2434,0.369675
304,2,-102.119,-102.905,0.785416
304,3,59.9728,60.295,0.322174
304,4,-165.875,-166.756,0.880814
304,5,-34.3306,-34.5492,0.218613
304,6,-76.358,-76.8479,0.489868
304,7,-37.9901,-38.165,0.17485
305,0,-94.6024,-95.0886,0.48616
305,1,-12.9198,-12.8686,0.0511932
305,2,2.27896,2.29784,0.0188751
305,3,77.1412,77.1968,0.0556641
305,4,23.8134,23.7677,0.0457153
305,5,59.5386,59.4671,0.0714417
305,6,-14.3283,-14.3412,0.0129089
305,7,-59.7566,-59.819,0.0623474
306,0,28.6001,28.8874,0.287292
306,1,88.317,88.4245,0.107529
306,2,74.7354,75.0098,0.274429
306,3,137.922,138.179,0.257217
306,4,-52.4482,-52.6559,0.207718
306,5,18.4308,18.466,0.035202
306,6,-19.6779,-19.8215,0.143692
306,7,37.6533,37.6788,0.0255127
307,0,66.5687,66.8226,0.253845
307,1,40.9595,40.9232,0.0362549
307,2,101.736,101.793,0.0568542
307,3,-120.311,-120.215,0.0961456
307,4,-2.24753,-2.30476,0.0572357
307,5,22.0473,22.1958,0.148468
307,6,-53.8981,-54.0746,0.176529
307,7,-84.2533,-84.2103,0.0429688
308,0,88.875,89.3469,0.471924
308,1,75.8691,75.8181,0.0510712
308,2,192.715,193.106,0.390961
308,3,48.4563,48.4565,0.000198364
308,4,-36.625,-36.6172,0.0078125
308,5,-4.29787,-4.36578,0.0679169
308,6,104.317,104.377,0.0600128
308,7,64.026,64.0436,0.0176239
309,0,-82.3924,-82.8694,0.476959
309,1,-62.3374,-62.3586,0.0212402
309,2,-106.718,-107.002,0.283981
309,3,-34.548,-34.4322,0.115814
309,4,-72.5911,-72.6109,0.0197449
309,5,52.4042,52.4012,0.00299072
309,6,-34.3532,-34.3015,0.0517426
309,7,-28.0674,-28.0457,0.021759
310,0,131.435,132.368,0.933243
310,1,-54.35,-54.524,0.17395
310,2,26.5721,26.5957,0.0235596
310,3,-14.4146,-14.3914,0.0232086
310,4,-194.889,-195.188,0.299271
310,5,207.065,207.442,0.377594
310,6,-44.2354,-44.3995,0.164139
310,7,-70.4506,-70.6598,0.209183
311,0,44.1324,44.2934,0.160995
311,1,22.6481,22.5845,0.0635376
311,2,50.0085,50.0673,0.0587921
311,3,-63.5117,-63.3801,0.131546
311,4,98.3951,98.4002,0.00518799
311,5,18.2318,18.2717,0.0398712
311,6,-15.0323,-15.0715,0.0392609
311,7,40.8263,40.8443,0.0180664
312,0,12.125,12.2567,0.131729
312,1,65.9232,66.3449,0.421722
312,2,-14.8882,-15.0033,0.115097
312,3,38.6634,38.919,0.2556
312,4,-29.125,-29.2797,0.154663
312,5,12.3177,12.3831,0.0654144
312,6,-12.0985,-12.1769,0.0784149
312,7,-107.211,-107.748,0.537399
313,0,-19.2631,-19.2807,0.0176239
313,1,-74.8844,-74.9345,0.0500793
313,2,80.5521,80.6935,0.141373
313,3,106.858,106.769,0.0891876
313,4,-47.3257,-47.3014,0.024292
313,5,7.27138,7.09152,0.179855
313,6,-34.0041,-34.1146,0.11055
313,7,93.619,93.5006,0.118454
314,0,-146.976,-147.982,1.00548
314,1,-90.1418,-90.4146,0.272766
314,2,-85.1606,-85.5411,0.380463
314,3,22.3257,22.3834,0.0576935
314,4,99.0272,99.2799,0.252731
314,5,40.8592,40.898,0.0387726
314,6,1.76465,1.83755,0.0729065
314,7,75.5395,75.6505,0.111023
315,0,-4.49695,-4.56277,0.0658264
315,1,-31.4808,-31.3233,0.157501
315,2,-15.0235,-15.0182,0.00524902
315,3,-46.9959,-47.0392,0.0432739
315,4,69.4459,69.3609,0.0850372
315,5,-247.861,-247.716,0.145065
315,6,56.8118,56.8886,0.076828
315,7,-91.9617,-91.7858,0.175888
316,0,-42.125,-42.3487,0.223694
316,1,18.5368,18.4491,0.0876617
316,2,54.0138,54.11,0.0962067
316,3,23.5948,23.6144,0.0196075
316,4,73.625,73.6093,0.0157318
316,5,56.7963,56.7268,0.069519
316,6,7.25725,7.23671,0.0205383
316,7,101.195,101.163,0.0321503
317,0,-76.7646,-77.1319,0.367279
317,1,52.856,52.8235,0.0325012
317,2,-54.7574,-54.8552,0.0978088
317,3,86.968,86.9782,0.0101471
317,4,-66.2554,-66.289,0.0335693
317,5,16.2287,16.2674,0.0387421
317,6,-13.2941,-13.3252,0.0311432
317,7,91.7351,91.7787,0.0436096
318,0,94.2985,95.0705,0.772034
318,1,-102.539,-102.706,0.167633
318,2,-120.735,-121.105,0.370087
318,3,65.3633,65.3988,0.0354919
318,4,138.794,138.97,0.175613
318,5,-6.38832,-6.48407,0.0957489
318,6,23.9106,24.0696,0.158951
318,7,100.305,100.335,0.0303955
319,0,-85.8281,-86.2775,0.449402
319,1,3.44853,3.42183,0.0267029
319,2,-17.2878,-17.2289,0.0588837
319,3,-31.4873,-31.3563,0.130966
319,4,36.3879,36.3348,0.0530853
319,5,53.9641,54.0846,0.120453
319,6,30.5975,30.6183,0.0208435
319,7,-71.8483,-71.746,0.10228
320,0,28.75,29.0623,0.312347
320,1,61.4212,61.7058,0.284561
320,2,-149.739,-150.808,1.06972
320,3,0.370453,0.467239,0.0967865
320,4,-165.5,-166.379,0.878815
320,5,109.26,109.824,0.564255
320,6,21.9753,22.2258,0.250565
320,7,0.0942535,0.11525,0.0209961
321,0,-0.518097,-0.599854,0.0817566
321,1,-50.9988,-50.9984,0.000473022
321,2,79.9911,80.1181,0.126984
321,3,163.316,163.272,0.0437775
321,4,5.40399,5.39525,0.00874329
321,5,-33.2813,-33.3698,0.0884857
321,6,-47.7896,-47.9363,0.146713
321,7,-48.9108,-48.9801,0.0692749
322,0,-83.0805,-83.7198,0.639343
322,1,20.2351,20.4017,0.166656
322,2,-74.6069,-74.8189,0.212021
322,3,87.4055,87.4394,0.033905
322,4,-13.575,-13.6545,0.0795746
322,5,-157.169,-157.408,0.239029
322,6,0.00115967,0.0504761,0.0493164
322,7,-118.958,-119.136,0.178574
323,0,-123.606,-124.263,0.656738
323,1,-16.5746,-16.6677,0.0931244
323,2,-91.2995,-91.6258,0.32637
323,3,-29.435,-29.4413,0.00624084
323,4,110.723,110.664,0.0592041
323,5,-56.4885,-56.4902,0.00172424
323,6,-108.598,-108.73,0.132141
323,7,9.68932,9.68826,0.00105286
324,0,62.75,63.0832,0.333206
324,1,16.6465,16.6953,0.0488434
324,2,40.5182,40.5818,0.0635681
324,3,-52.4096,-52.4039,0.00569153
324,4,-71.5,-71.4847,0.015274
324,5,-40.5792,-40.5114,0.0678558
324,6,-8.66525,-8.70464,0.0393829
324,7,-72.7776,-72.722,0.0555878
325,0,13.8948,14.023,0.128189
325,1,-84.1498,-84.1738,0.0239105
325,2,-194.389,-194.675,0.285416
325,3,-51.364,-51.4006,0.0366364
325,4,-33.4041,-33.4915,0.0873871
325,5,-30.9489,-30.8604,0.088501
325,6,12.1812,12.4038,0.222565
325,7,11.9784,11.9485,0.029892
326,0,-62.7316,-63.1346,0.402939
326,1,-30.1001,-30.2062,0.106094
326,2,94.7512,95.1431,0.391968
326,3,-59.4514,-59.5715,0.120041
326,4,-92.8748,-93.0243,0.149567
326,5,67.7174,67.966,0.248596
326,6,6.35686,6.32205,0.0348053
326,7,12.738,12.8202,0.0822601
327,0,76.6468,77.0923,0.44548
327,1,174.714,174.64,0.0735168
327,2,44.2899,44.4799,0.190002
327,3,-33.2717,-33.0526,0.219101
327,4,59.9962,59.9513,0.0449066
327,5,26.2766,26.2652,0.0113983
327,6,-8.74252,-8.77921,0.0366821
327,7,-7.61728,-7.53041,0.0868683
328,0,27,27.2933,0.293335
328,1,-4.65758,-4.65512,0.00245667
328,2,-227.305,-229.012,1.70699
328,3,-57.149,-57.4839,0.334869
328,4,-162,-162.86,0.860229
328,5,-55.348,-55.5913,0.243256
328,6,-102.572,-103.175,0.60289
328,7,-26.6508,-26.7636,0.112793
329,0,-25.5737,-25.6951,0.12146
329,1,3.84787,3.82361,0.0242615
329,2,-39.4527,-39.5696,0.116867
329,3,-35.2001,-35.3172,0.117142
329,4,3.8503,3.90524,0.0549469
329,5,-22.2694,-22.2761,0.00671387
329,6,-67.3619,-67.4015,0.0396118
329,7,150.249,150.234,0.0143433
330,0,-59.3632,-59.7708,0.407593
330,1,18.0782,18.016,0.0622101
330,2,26.7135,26.8238,0.110352
330,3,-92.2036,-92.4391,0.235535
330,4,46.5148,46.6399,0.125107
330,5,-74.8271,-74.9431,0.116013
330,6,-12.5613,-12.669,0.107727
330,7,117.367,117.619,0.251968
331,0,-88.4629,-88.9568,0.493896
331,1,0.751266,0.717163,0.0341034
331,2,58.4274,58.5738,0.146484
331,3,45.7374,45.8405,0.103058
331,4,-117.257,-117.242,0.015274
331,5,61.9742,61.8406,0.13353
331,6,46.342,46.4175,0.0755157
331,7,-44.9324,-44.8328,0.0996704
332,0,156.25,157.08,0.829697
332,1,-15.0911,-15.2074,0.116318
332,2,3.00241,3.07393,0.0715179
332,3,-36.4233,-36.3769,0.0464325
332,4,-78.75,-78.7332,0.0168152
332,5,97.4163,97.3763,0.039978
332,6,109.16,109.344,0.18367
332,7,118.6,118.555,0.0448914
333,0,-34.8095,-34.92,0.110489
333,1,-94.7099,-94.6393,0.0705109
333,2,54.004,54.0988,0.0947418
333,3,138.769,138.551,0.21814
333,4,-48.9145,-48.7928,0.121719
333,5,-124.442,-124.564,0.121628
333,6,61.7175,61.8021,0.0846405
333,7,72.406,72.3215,0.0845032
334,0,35.6836,35.978,0.294434
334,1,-39.4206,-39.4959,0.0753021
334,2,35.1887,35.2537,0.0649567
334,3,-28.6422,-28.6555,0.0133362
334,4,75.7129,75.8132,0.100357
334,5,-12.5663,-12.5143,0.0520172
334,6,-75.4635,-75.7501,0.286652
334,7,-2.92358,-3.01349,0.0899048
335,0,-25.942,-26.0575,0.11557
335,1,-61.9568,-61.8829,0.0739441
335,2,2.81335,2.7043,0.109055
335,3,68.1147,68.0578,0.0568542
335,4,-90.7158,-90.6395,0.0763092
335,5,57.4422,57.4017,0.0404816
335,6,-93.0087,-93.2376,0.228897
335,7,-66.6429,-66.5973,0.045639
336,0,-63.875,-64.569,0.693954
336,1,-25.7565,-25.8916,0.135117
336,2,115.548,116.238,0.689743
336,3,-82.9298,-83.3526,0.422806
336,4,-60.875,-61.1983,0.323257
336,5,24.9527,25.1577,0.205078
336,6,-238.768,-240.566,1.79785
336,7,-37.5674,-37.7574,0.190063
337,0,16.3656,16.3891,0.0234985
337,1,44.2106,44.2061,0.00444031
337,2,96.0273,96.1089,0.0816193
337,3,-39.5062,-39.5147,0.00856018
337,4,169.622,169.566,0.0562897
337,5,-3.28276,-3.2193,0.0634613
337,6,-39.3693,-39.5709,0.20166
337,7,56.7199,56.7415,0.0215607
338,0,-146.116,-147.209,1.09351
338,1,-115.589,-115.697,0.108307
338,2,-44.4539,-44.6533,0.199448
338,3,163.545,163.814,0.268417
338,4,-115.619,-115.817,0.19838
338,5,62.8645,62.9523,0.0878296
338,6,-36.7314,-36.8501,0.118698
338,7,-69.0787,-69.3986,0.319931
339,0,-96.4434,-96.8861,0.442657
339,1,44.6667,44.6365,0.0302582
339,2,83.8398,84.0075,0.167618
339,3,71.9787,71.9134,0.0653381
339,4,19.4182,19.4364,0.0182953
339,5,-55.2623,-55.4333,0.171051
339,6,42.4974,42.4486,0.0487671
339,7,89.8208,89.8361,0.0153351
340,0,17.125,17.2159,0.0909271
340,1,-3.30212,-3.39777,0.0956421
340,2,-9.50595,-9.43929,0.0666656
340,3,32.4625,32.4302,0.0322418
340,4,103.625,103.603,0.0221405
340,5,7.46309,7.38654,0.0765533
340,6,136.125,136.362,0.237091
340,7,150.579,150.526,0.0531158
341,0,94.4023,94.9553,0.552948
341,1,-24.6704,-24.6339,0.0365295
341,2,-16.3011,-16.4664,0.165268
341,3,22.5778,22.4002,0.177597
341,4,-42.7487,-42.7996,0.0508881
341,5,-155.846,-155.77,0.0763245
341,6,-39.7402,-39.871,0.130798
341,7,17.5059,17.4264,0.0795288
342,0,-59.7577,-60.1006,0.342865
342,1,49.3069,49.4908,0.183853
342,2,-26.7314,-26.8139,0.0825348
342,3,-27.0127,-27.0716,0.0589142
342,4,-3.11688,-3.05183,0.0650482
342,5,75.4157,75.5458,0.130127
342,6,-21.2961,-21.3345,0.0383301
342,7,-95.8417,-95.9303,0.0886078
343,0,16.4348,16.5494,0.114624
343,1,-52.94,-52.9047,0.0352631
343,2,113.26,113.576,0.316467
343,3,42.9436,42.8323,0.111267
343,4,48.8629,48.964,0.101074
343,5,-29.1566,-29.1292,0.0273743
343,6,150.548,150.695,0.14711
343,7,24.657,24.6071,0.049881
344,0,148.875,150.492,1.61742
344,1,75.3514,75.7058,0.35437
344,2,13.5311,13.4821,0.0490112
344,3,-20.347,-20.2916,0.0553741
344,4,20.875,20.9858,0.11084
344,5,191.1,192.123,1.02284
344,6,-240.078,-241.823,1.7449
344,7,-44.3496,-44.5613,0.211761
345,0,-20.8741,-20.956,0.0818939
345,1,51.9211,51.937,0.015976
345,2,-48.8141,-48.9539,0.139771
345,3,6.01991,6.0435,0.0235901
345,4,66.1061,66.0977,0.00839233
345,5,-89.0049,-88.9695,0.0354767
345,6,-75.6089,-75.7474,0.138474
345,7,-52.7628,-52.7542,0.00860596
346,0,10.9244,10.989,0.0645752
346,1,96.0452,96.2212,0.175919
346,2,3.86693,3.82716,0.0397644
346,3,89.2942,89.5384,0.244202
346,4,-30.4077,-30.5114,0.103699
346,5,58.2456,58.246,0.000335693
346,6,30.0192,30.1697,0.150513
346,7,-47.8981,-47.974,0.0758667
347,0,-38.8185,-39.0217,0.203201
347,1,6.27547,6.32082,0.0453491
347,2,-31.3462,-31.405,0.0588379
347,3,171.653,171.638,0.0150146
347,4,17.8548,17.8878,0.0329285
347,5,118.774,118.578,0.196625
347,6,76.1822,76.3252,0.143066
347,7,-45.9914,-46.1167,0.125305
348,0,-22.375,-22.4938,0.11882
348,1,64.8158,64.8459,0.0301056
348,2,113.867,114.091,0.223816
348,3,30.8197,30.8504,0.0307159
348,4,-35.875,-35.8673,0.00765991
348,5,5.2182,5.20744,0.0107574
348,6,49.8441,49.8595,0.0154266
348,7,-64.3069,-64.2598,0.0471954
349,0,-1.20305,-1.16083,0.0422211
349,1,25.4393,25.424,0.0153656
349,2,-44.1703,-44.194,0.0236511
349,3,-83.3319,-83.4332,0.101303
349,4,16.3062,16.2838,0.0223389
349,5,-35.4084,-35.4131,0.00466919
349,6,52.7577,52.8152,0.0574951
349,7,-36.3827,-36.3109,0.0717468
350,0,-23.6022,-23.7796,0.177414
350,1,-18.2795,-18.3236,0.0441742
350,2,-118.231,-118.616,0.385605
350,3,23.0647,23.0076,0.0571136
350,4,-85.4965,-85.6233,0.126785
350,5,-59.8992,-60.0358,0.136612
350,6,72.6331,72.9495,0.316406
350,7,-28.5205,-28.5481,0.0275421
351,0,-52.3952,-52.6712,0.275955
351,1,43.631,43.5712,0.0597992
351,2,34.1197,34.198,0.0782623
351,3,8.16306,8.14781,0.0152435
351,4,-16.3051,-16.2666,0.0385284
351,5,45.5719,45.4182,0.153793
351,6,56.9869,56.9735,0.0133514
351,7,90.3341,90.3137,0.0204468
352,0,137.75,139.247,1.49655
352,1,116.792,117.352,0.559937
352,2,-59.9746,-60.4102,0.435684
352,3,38.8435,39.1668,0.323318
352,4,-66.75,-67.1044,0.354446
352,5,122.867,123.457,0.589951
352,6,-3.02933,-3.01454,0.0147858
352,7,28.2475,28.4375,0.189957
353,0,-48.2695,-48.5923,0.32283
353,1,60.1886,60.0935,0.0951233
353,2,35.1364,35.1331,0.00335693
353,3,-49.1495,-49.0762,0.0733643
353,4,100.212,100.157,0.0548248
353,5,53.0308,52.9743,0.0565033
353,6,1.40494,1.41283,0.00788879
353,7,97.6321,97.6599,0.0277252
354,0,-57.1293,-57.5554,0.426086
354,1,41.9976,42.0026,0.00498962
354,2,-27.481,-27.6062,0.125229
354,3,-45.3997,-45.4223,0.022522
354,4,-32.019,-32.163,0.143982
354,5,81.2541,81.289,0.0348816
354,6,-23.2132,-23.2691,0.0559082
354,7,41.3176,41.3999,0.0822906
355,0,-67.7006,-68.0959,0.395233
355,1,4.95242,5.02538,0.0729523
355,2,-16.6529,-16.6312,0.0217438
355,3,28.9801,28.8028,0.177307
355,4,35.6514,35.7244,0.072998
355,5,-143.239,-143.326,0.086853
355,6,123.641,123.8,0.158401
355,7,122.255,122.313,0.0577087
356,0,9.25,9.29912,0.049118
356,1,-75.412,-75.3679,0.0441284
356,2,-71.3871,-71.5469,0.159805
356,3,134.502,134.46,0.0421448
356,4,176.25,176.212,0.0376587
356,5,24.4083,24.3318,0.0765228
356,6,-63.2456,-63.3097,0.0640411
356,7,-13.5416,-13.6407,0.0991058
357,0,-7.13467,-7.14964,0.0149689
357,1,96.4423,96.4182,0.0240784
357,2,-28.4908,-28.618,0.127136
357,3,-52.1909,-52.2361,0.0451202
357,4,73.8348,73.7688,0.0660248
357,5,-109.241,-109.149,0.0919647
357,6,-76.8707,-77.076,0.205322
357,7,56.1669,56.1574,0.00946045
358,0,-20.9849,-21.1018,0.116852
358,1,0.16539,0.217743,0.0523529
358,2,-19.2132,-19.2547,0.0414429
358,3,-13.763,-13.871,0.108032
358,4,-147.202,-147.433,0.230667
358,5,-176.96,-177.285,0.32515
358,6,18.481,18.5737,0.0926819
358,7,-25.3571,-25.3866,0.02948
359,0,87.5858,88.041,0.45517
359,1,-73.3194,-73.2926,0.0267792
359,2,104.937,105.168,0.230331
359,3,5.25473,5.23566,0.0190735
359,4,14.7492,14.7855,0.0363159
359,5,60.6532,60.7554,0.102112
359,6,35.3462,35.312,0.0342407
359,7,-8.92766,-8.97606,0.0484009
360,0,11.625,11.7513,0.126297
360,1,28.4763,28.5472,0.0709381
360,2,44.5773,44.9362,0.358917
360,3,36.5002,36.6626,0.162415
360,4,-56.625,-56.9257,0.30069
360,5,-21.1988,-21.3906,0.191772
360,6,59.603,60.0069,0.40387
360,7,140.408,141.158,0.749954
361,0,10.3326,10.3704,0.037796
361,1,-51.4966,-51.3138,0.1828
361,2,-52.3039,-52.2586,0.0453339
361,3,73.8817,73.7314,0.150345
361,4,-34.9132,-35.0056,0.092453
361,5,-113.57,-113.527,0.0426788
361,6,135.051,135.349,0.297958
361,7,-115.491,-115.507,0.0153046
362,0,-86.2729,-86.9663,0.693344
362,1,-87.5025,-87.6654,0.162918
362,2,-6.76186,-6.80672,0.0448608
362,3,-31.1717,-31.2809,0.109222
362,4,-95.6719,-95.916,0.24408
362,5,-49.9349,-49.9877,0.0528107
362,6,-43.4554,-43.6611,0.20575
362,7,-8.47411,-8.48752,0.0134125
363,0,-15.9415,-16.0933,0.15184
363,1,-4.74565,-4.74452,0.00112915
363,2,70.7311,70.7878,0.0567322
363,3,-0.134888,-0.0213165,0.113571
363,4,35.8189,35.915,0.0960999
363,5,47.9542,47.9516,0.00257874
363,6,-9.22462,-9.23492,0.0102997
363,7,-96.9355,-96.9259,0.00958252
364,0,-86.625,-87.085,0.459991
364,1,141.192,141.18,0.0118713
364,2,-166.034,-166.264,0.230515
364,3,24.2524,24.2938,0.0414734
364,4,-57.875,-57.8626,0.0123596
364,5,-10.7469,-10.7781,0.0311584
364,6,84.874,85.1192,0.245239
364,7,-23.2418,-23.1491,0.0927582
365,0,-88.3158,-88.7971,0.481323
365,1,-51.9146,-51.899,0.0156097
365,2,-61.1795,-61.3202,0.140701
365,3,72.1085,72.0455,0.0630035
365,4,193.708,193.621,0.0869598
365,5,21.8321,21.7653,0.0668182
365,6,-16.2896,-16.2779,0.0116577
365,7,42.3532,42.3751,0.0218658
366,0,-113.229,-113.995,0.766281
366,1,-57.9777,-58.0552,0.0775452
366,2,10.0446,10.0323,0.0122681
366,3,8.99416,8.98499,0.00917053
366,4,-133.96,-134.129,0.169434
366,5,-16.0909,-16.105,0.0141754
366,6,-86.4881,-86.7805,0.292374
366,7,63.1109,63.1822,0.0712433
367,0,68.1506,68.5388,0.38826
367,1,-29.337,-29.3154,0.0216522
367,2,-22.6505,-22.7713,0.12088
367,3,46.4708,46.4823,0.0114441
367,4,58.3986,58.3121,0.086441
367,5,-10.2682,-10.3742,0.106064
367,6,-56.8671,-56.8517,0.0153503
367,7,-35.7006,-35.7742,0.0735321
368,0,108.375,109.552,1.17741
368,1,28.5103,28.6291,0.118774
368,2,48.0653,48.3799,0.31456
368,3,-61.7352,-62.0508,0.315674
368,4,-7.375,-7.41417,0.0391693
368,5,6.67433,6.73586,0.0615234
368,6,-54.14,-54.561,0.421036
368,7,26.473,26.6525,0.179474
369,0,-30.3505,-30.4169,0.0663452
369,1,55.7421,55.7033,0.0387726
369,2,6.496,6.65305,0.157043
369,3,-75.804,-75.73,0.0740356
369,4,44.9295,44.8129,0.116577
369,5,64.5095,64.564,0.0545654
369,6,108.205,108.344,0.138687
369,7,-41.8147,-41.7635,0.0512695
370,0,127.288,128.184,0.895538
370,1,34.4854,34.4818,0.00367737
370,2,70.9339,71.1427,0.208771
370,3,-21.0614,-21.0006,0.0607147
370,4,-32.9608,-33.0758,0.11496
370,5,147.584,147.839,0.254272
370,6,40.344,40.4691,0.125122
370,7,-12.4294,-12.4833,0.0539856
371,0,161.515,162.326,0.81076
371,1,77.8715,77.9619,0.0904846
371,2,15.9304,15.876,0.0544281
371,3,206.452,206.477,0.0252686
371,4,-63.9779,-63.8593,0.118637
371,5,70.9831,70.8561,0.126968
371,6,-36.021,-36.0667,0.0457306
371,7,-139.462,-139.424,0.038147
372,0,10.625,10.6814,0.0564117
372,1,-76.7353,-76.7198,0.0155334
372,2,67.5486,67.6969,0.148224
372,3,-1.64545,-1.77104,0.125595
372,4,-60.125,-60.1122,0.0128326
372,5,-128.07,-128.049,0.0210266
372,6,54.9587,55.011,0.0522919
372,7,74.2788,74.2334,0.0453339
373,0,-61.9694,-62.3757,0.406372
373,1,-5.6375,-5.7318,0.0942993
373,2,-108.574,-108.751,0.176468
373,3,36.0425,35.8473,0.195236
373,4,147.591,147.566,0.0250397
373,5,-38.6343,-38.7301,0.0957947
373,6,-8.49934,-8.46152,0.0378265
373,7,57.9914,58.0833,0.0919037
374,0,-41.2242,-41.6003,0.376083
374,1,-20.5859,-20.6047,0.0188141
374,2,-118.656,-119.106,0.449875
374,3,-27.8561,-27.8891,0.0329742
374,4,-96.8865,-97.0311,0.144592
374,5,-4.7948,-4.84883,0.0540314
374,6,36.8161,36.9969,0.180878
374,7,-59.8955,-59.9902,0.0947266
375,0,-62.1059,-62.5,0.394089
375,1,44.7447,44.7829,0.0382538
375,2,-58.215,-58.2624,0.0473328
375,3,65.8706,65.7547,0.115936
375,4,61.4342,61.444,0.00985718
375,5,12.7954,12.7824,0.01297
375,6,50.282,50.4872,0.205215
375,7,-50.5594,-50.5295,0.0298767
376,0,-112.125,-113.343,1.21815
376,1,115.646,116.193,0.546753
376,2,-57.2089,-57.6151,0.406204
376,3,83.6996,84.2197,0.520081
376,4,28.625,28.777,0.151993
376,5,77.2472,77.5498,0.302628
376,6,12.4669,12.5921,0.125168
376,7,76.045,76.4785,0.433533
377,0,6.22273,6.17627,0.046463
377,1,194.41,194.286,0.124252
377,2,103.318,103.445,0.127487
377,3,-59.2821,-59.2373,0.0447845
377,4,64.1239,64.2156,0.0916443
377,5,113.871,113.769,0.102463
377,6,9.71965,9.65547,0.0641785
377,7,65.4971,65.5573,0.0602417
378,0,2.06265,2.05644,0.00621033
